,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28/10/2018,-7.0312,-29.672,-34.938,-8.3672,-2.4219,4.8125,0.30933,-4.5352,-3.7812,-4.4531,-3.7871,-2.3047,-4.2266,-5.668,-3.6426,7.0664,-0.79297,-1.7979,-0.76221,-3.2227,0.47974,0.78857,-3.5605,-1.5566,-0.54199,-1.1377,-0.57129,-2.6172,-7.0625,-3.2383,-0.028885,-0.79004,-1.0537,-6.1953,-7.1953,-4.6719,-8.5234,-3.8379,-0.38794,-0.99707,-6.0938,-10.281,-6.0625,2.5391,-18.219,-16.578,-0.62256,-8.8125,-3.5742,-36.906,-15.023,-4.4727,-11.125,-7.2148,-10.75,-13.242,-12,-12.281,4.4531,-16.562,-12.312,-12.211,-12.414,-17.562,0.026352,-0.1991,0.053284,-1.8037,-0.81494,0.80762,-10.539,-9.5547,-14.242,-8.7656,-11.578,-4.0469,-1.042,-2.2266,-5.9023,-6.3047,-12.375,-13.273,-8,-8.5859,-8.2344,-7.1094,-8.5547,-6.082,-6.9297,-6.0078,2.9102,3.9961,3.0996,3.0547,3.7559,3.9004,-4.5859
,03/11/2018,-7.0469,-29.031,-34.562,-6.8906,-2.8164,5.7539,0.20605,-4.5742,-3.2031,-4.0352,-3.5488,-2.3184,-3.3184,-4.9219,-3.4551,7.7695,-0.47314,-0.70215,-0.56787,-2.9473,-0.30493,-0.35083,-4.1406,-2.041,-0.81152,-1.8975,-1.0811,-2.707,-7.8086,-3.9082,0.15076,-0.52246,-0.69043,-6.5117,-8.2656,-5.6016,-7.9766,-3.2871,0.44043,-1.4678,-6.6836,-10.859,-5.8516,2.0488,-18.172,-16.078,-0.30811,-7.9609,-3.4746,-36.188,-13.336,-4.3555,-10.336,-7.0234,-10.281,-12.836,-11.445,-11.727,5.1562,-16,-12.297,-11.852,-12.102,-16.578,0.55713,0.78076,-1.1641,-1.3145,-0.26782,1.5068,-10.133,-8.9922,-14.164,-8.8516,-12.484,-3.6543,-0.729,-1.2422,-5.6602,-5.9961,-11.523,-13.445,-7.9531,-8.5078,-8.3281,-7.5039,-8.6406,-6.0117,-6.9766,-6.2695,3.6016,4.4141,2.9355,3.4473,3.9805,4.4609,-5.7031
,09/11/2018,-7.5195,-29.562,-35.25,-6.3633,-3.291,6.5352,-0.36182,-4.6602,-3.375,-4.1406,-3.3887,-2.1484,-3.7246,-4.7344,-3.4375,7.1836,-0.24316,-0.49487,-1.5898,-3.041,-0.55322,0.050232,-4.4531,-2.2715,-0.97217,-2.6699,-1.71,-3.5254,-9.3047,-5.0156,-0.31543,-1.1387,0.025681,-7.8164,-7.0078,-6.1328,-9.2891,-2.627,-0.2854,-2.5469,-6.5469,-10.594,-6.1445,1.6914,-19.344,-17.047,-0.40454,-7.1172,-4.3594,-36.469,-11.664,-4.8477,-10.312,-6.9883,-10.531,-12.992,-11.523,-11.891,5.3789,-16.016,-12.406,-11.953,-11.945,-15.734,0.7002,1.1504,-1.1182,-0.729,0.5542,2.1484,-9.8203,-8.7812,-14.375,-8.9453,-13.711,-2.7969,-1.2314,-1.5801,-5.8789,-6.3594,-10.867,-13.188,-8.6172,-9.1094,-9.0312,-8.4844,-8.8203,-5.9688,-7.1875,-6.9258,4.5977,4.7812,2.9961,3.7832,4.2891,4.3242,-8.8281
,15/11/2018,-8.1094,-29.719,-36.219,-6.2891,-4.0586,6.5,-1.0547,-4.4961,-4.125,-4.3047,-3.6699,-2.2109,-4.7344,-4.7734,-3.5449,5.6992,-0.51416,-0.17151,-2.9609,-3.0762,-1.9004,-0.49268,-5.3477,-3.0566,-1.79,-3.5469,-2.0391,-4.0273,-10.5,-6.3984,-0.80176,-2.7363,-0.47681,-9.5547,-7.3008,-7.5391,-11.594,-2.5684,-0.3728,-4.1055,-8.5547,-11.516,-6.7852,1.4043,-20.922,-19.484,-0.82617,-6.5312,-4.4375,-38.969,-9.8594,-4.9375,-11.164,-7.4219,-10.594,-13.188,-11.609,-12,5.3867,-15.102,-12.398,-11.641,-11.781,-15.391,0.30762,0.58838,-3.1367,-0.19336,1.5664,3.125,-9.7344,-8.5703,-14.516,-9.3047,-14.969,-2.1797,-1.7598,-2.373,-6,-7.0352,-10.352,-11.742,-9.0234,-9.5,-9.3984,-9.4297,-8.8125,-5.9375,-6.9766,-7.6289,5.6953,4.2734,3.5254,4.1094,4.3477,4.2188,-11.062
,21/11/2018,-8.7578,-29.609,-36.781,-7.4062,-4.5898,6.2969,-1.3516,-3.3359,-4.3867,-3.8574,-3.0195,-1.3662,-5.4414,-4.5312,-2.793,5.5508,-1.6719,-0.92334,-4.2266,-3.7031,-3.2734,-0.67041,-5.6602,-3.5703,-2.3281,-4.418,-3.127,-5.5273,-10.633,-7.4531,-1.2441,-4.5547,-0.56592,-10.688,-8.9531,-9.3047,-14.117,-2.9844,-1.3613,-5.3789,-9.8672,-11.938,-7.6133,1.9619,-23.484,-23.266,-1.0791,-5.1875,-4.1211,-41.156,-7.6719,-4.8516,-12.016,-7.375,-10.438,-13.211,-11.492,-11.875,5.3242,-14.867,-12.227,-11.383,-11.031,-15.227,0.094177,0.090698,-4.0781,0.82666,2.9688,4.3867,-9.4141,-8.1406,-13.969,-9.3906,-15.594,-2.4707,-2.0332,-3.1504,-6.3086,-7.9336,-9.3828,-10.062,-8.3047,-8.8359,-8.8438,-10.25,-9.0156,-5.4688,-6.3477,-7.7148,6.6289,4.457,4.3984,4.6367,5.4766,4.0273,-13.008
,27/11/2018,-9.1875,-29.094,-36.844,-7.5781,-4.6641,5.5586,-0.93115,-2.627,-4.4883,-3.2891,-2.752,-0.9707,-5.6094,-4.3906,-2.2852,6.2148,-3.5215,-1.9473,-4.6953,-3.5332,-4.9922,-1.2979,-6.0273,-4.0391,-2.791,-5.3867,-3.6738,-5.832,-10.375,-8.6484,-1.2031,-5.9648,-2.0859,-10.078,-11.141,-11.227,-13.68,-3.6113,-1.0791,-6.2266,-11.211,-12.812,-8.1484,2.5664,-24.984,-25.578,-0.90088,-4.3242,-3.2227,-42.562,-6.4102,-4.0352,-12.203,-7.5391,-9.875,-12.922,-11.062,-11.398,5.4062,-14.312,-12.031,-10.82,-10.148,-15.031,0.13843,0.10028,-5.5859,1.4492,3.9629,5.5039,-8.875,-7.3633,-13.5,-9.0234,-15.586,-3.166,-1.0918,-2.3574,-6.2031,-8.2109,-9.1953,-8.5703,-7.2812,-7.7695,-7.8672,-10.344,-8.75,-4.8867,-5.4648,-7.2617,7.2109,4.4336,5.0938,5.0312,6.207,4.3164,-13.82
,03/12/2018,-9.4141,-29.328,-36.969,-7.7969,-4.1836,5.457,-0.41113,-2.3652,-4.1953,-3.0293,-2.5078,-0.80127,-5.6094,-4.3867,-2.4844,8.2344,-4.6055,-3.3711,-4.668,-2.9727,-6.0273,-0.82812,-5.7734,-3.7988,-2.3613,-7.043,-3.7363,-6.0898,-10.305,-9.8516,-1.1299,-6.4414,-2.082,-8.6406,-12.156,-11.383,-12.703,-3.5508,-1.7422,-6.3086,-10.141,-12.547,-8.2891,3.2363,-25.906,-27.156,-0.16492,-3.6035,-3.0898,-42.281,-5.2656,-3.1855,-11.531,-7.3242,-9.7188,-12.547,-10.594,-10.984,5.6562,-15.57,-11.555,-10.438,-9.2109,-14.828,0.51855,0.52979,-2.9258,2.0547,4.6445,5.8867,-8.1719,-6.7031,-12.68,-8.4375,-14.93,-4.9141,-0.086914,-1.3779,-6.4336,-8.3906,-8.1484,-6.7852,-5.9023,-6.2812,-6.4766,-10.5,-8.9766,-4.0078,-5.2578,-6.9141,7.207,5.3203,5.3203,5.2031,6.6484,4.4883,-13.648
,09/12/2018,-9.3984,-29.734,-36.938,-6.9727,-3.6484,5.6328,-0.3811,-3.084,-4.0664,-3.2969,-3.0879,-1.4961,-5.6328,-5.0352,-3.6309,6.6641,-5.3984,-2.1406,-5.0977,-2.6094,-6.8555,-0.61719,-5.7734,-3.6172,-2.0469,-9.3594,-3.4785,-5.6445,-10.641,-9.7109,-1.1357,-6.7266,-2.6465,-7.8125,-11.031,-10.117,-12.039,-3.3301,-1.8438,-6.6055,-8.6797,-12.539,-8.2422,3.5762,-25.656,-27.406,0.66064,-3.5137,-3.1328,-42.312,-5.6328,-2.6992,-10.43,-7.3359,-9.5547,-12.234,-10.172,-10.648,5.418,-15.797,-11.148,-9.9062,-8.6562,-14.578,0.83057,1.0225,-1.4375,2.252,4.8711,5.7031,-7.8555,-6.4648,-12.266,-8.0234,-14.914,-6.8516,0.86133,-0.055664,-6.6602,-8.4844,-7.7539,-4.125,-4.707,-5,-5.1523,-10.742,-9.2578,-3.1074,-5.1758,-6.4102,6.9727,5.8008,5.2305,5.1797,6.4141,4.9961,-12.648
,15/12/2018,-9.4453,-30.156,-37.031,-7.1328,-3.3418,6.0312,-1.1924,-3.9434,-4.0977,-3.9375,-4.0234,-2.5996,-5.7266,-5.7656,-5.4414,4.5859,-5.8086,-0.58496,-5.9414,-2.9609,-6.957,0.034607,-5.5273,-3.1426,-1.5098,-10.648,-2.6289,-4.6758,-10.906,-8.0234,-1.3965,-7.5625,-2.3887,-8.7656,-10.75,-8.5312,-12.891,-3.252,-2.416,-7.0078,-7.3086,-12.133,-8.0625,3.6406,-24.734,-27,0.69971,-3.7344,-3.9668,-42.656,-6.7227,-2.3828,-9.6484,-7.3945,-9.9141,-12.312,-10.25,-10.711,5.1289,-16.781,-10.812,-9.5391,-8.6797,-14.633,0.63672,0.71533,0.30981,2.5703,5.2227,5.4414,-7.9102,-6.7305,-11.719,-8.2812,-15.594,-8.4297,1.0527,0.41919,-7.1133,-9.0938,-6.0977,-1.6582,-3.873,-4.1914,-4.3828,-11.344,-10.047,-2.6016,-5.5273,-6.2734,6.2188,5.8672,4.6641,4.6953,5.7578,4.7305,-10.758
,21/12/2018,-9.3125,-30.766,-36.781,-8.1875,-3.291,6.3398,-1.6279,-4.4336,-4.1992,-4.3906,-4.5039,-3.2656,-5.6484,-6.0742,-6.0117,1.2773,-6.8398,1.041,-6.9883,-3.7363,-6.2891,0.21338,-5.4141,-2.9688,-1.5762,-11.219,-2.5,-4.0664,-11.102,-5.1172,-1.4141,-8.0469,-2.6465,-9.7578,-10.352,-7.7227,-13.359,-3.4258,-2.4551,-7.2031,-6.9414,-12.109,-7.7969,3.8594,-23.703,-25.594,0.33667,-4.1211,-4.0156,-43,-8.0625,-2.5371,-8.9922,-7.5469,-9.9375,-12.531,-10.562,-10.961,5.2148,-16.156,-11.164,-9.2656,-8.8438,-14.602,0.61182,0.61426,-0.61963,2.8105,5.5547,5.4844,-8.1641,-7.0742,-12.016,-8.5781,-17.141,-8.6016,0.97363,0.73535,-7.0508,-9.1797,-5.6562,-0.72461,-3.8535,-4.3555,-4.7148,-11.383,-10.102,-2.8145,-5.0156,-5.6875,5.7344,5.7617,4.3516,4.3633,5.543,4.6719,-9.9844
,27/12/2018,-9.4609,-31.344,-36.969,-9.6484,-3.3418,6.4219,-1.8174,-4.875,-4.3984,-4.8164,-5.0859,-3.8496,-5.8984,-6.0664,-6.6914,-0.41821,-7.2656,0.87891,-7.5039,-3.9434,-4.4766,1.0889,-4.7695,-2.3438,-1.1758,-10.297,-1.0645,-2.4707,-11.203,-4.0469,-1.5947,-8.5078,-2.3965,-10.477,-10.602,-7.3633,-12.945,-3.5215,-2.2617,-6.457,-6.1758,-11.523,-7.3711,3.957,-22.875,-24.016,-0.5874,-4.5312,-4.7188,-43.594,-9.8359,-2.3594,-8.8047,-8.1172,-10.461,-13,-11.234,-11.375,6.0469,-16.844,-11.617,-9.4375,-9.4219,-14.625,0.32275,0.09845,-0.43018,2.9336,5.7969,5.3633,-8.3672,-7.4453,-11.969,-8.8984,-18.312,-8.4531,0.72607,0.64355,-7.0508,-9.5312,-4.3945,-1.1074,-4.25,-4.9297,-5.4531,-11.461,-10.297,-3.4141,-4.8398,-5.5898,4.9609,5.4961,3.8809,3.8594,5.1055,3.8164,-8.7891
